hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,meal_name,country,country_full,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,adr_clean,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date
City Hotel,0,0,2016,October,44,24,1,0,2,0,0,BB,bed & breakfast,PRT,Portugal,Direct,Direct,0,0,0,A,F,0,No Deposit,NULL,NULL,0,Transient,145,145,0,0,Check-Out,25-10-2016
City Hotel,0,386,2016,October,44,23,2,0,2,0,0,HB,half board,DEU,Germany,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6,NULL,0,Transient-Party,115,115,0,1,Check-Out,25-10-2016
City Hotel,0,386,2016,October,44,23,2,0,2,0,0,HB,half board,DEU,Germany,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6,NULL,0,Transient-Party,115,115,0,1,Check-Out,25-10-2016
City Hotel,0,386,2016,October,44,23,2,0,2,0,0,HB,half board,DEU,Germany,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6,NULL,0,Transient-Party,115,115,0,1,Check-Out,25-10-2016
City Hotel,0,189,2016,October,43,20,2,3,2,1,0,BB,bed & breakfast,GBR,United Kingdom of Great Britain and Northern Ireland (the),Direct,Direct,0,0,0,A,A,0,No Deposit,14,NULL,0,Transient,98.5,98.5,0,0,Check-Out,25-10-2016
City Hotel,0,386,2016,October,44,23,2,0,2,0,0,HB,half board,DEU,Germany,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,6,NULL,0,Transient-Party,115,115,0,1,Check-Out,25-10-2016
City Hotel,0,386,2016,October,44,23,2,0,1,0,0,HB,half board,DEU,Germany,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,6,NULL,0,Transient-Party,90,90,0,1,Check-Out,25-10-2016
City Hotel,0,386,2016,October,44,23,2,0,2,0,0,HB,half board,DEU,Germany,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6,NULL,0,Transient-Party,115,115,0,1,Check-Out,25-10-2016
City Hotel,0,80,2016,October,43,21,2,2,3,0,0,BB,bed & breakfast,FRA,France,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,151.2,151.2,0,0,Check-Out,25-10-2016
City Hotel,0,386,2016,October,44,23,2,0,2,0,0,HB,half board,DEU,Germany,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6,NULL,0,Transient-Party,115,115,0,1,Check-Out,25-10-2016
City Hotel,0,71,2016,October,43,22,2,1,2,2,0,BB,bed & breakfast,CHE,Switzerland,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9,NULL,0,Transient,190.8,190.8,0,1,Check-Out,25-10-2016
City Hotel,0,386,2016,October,44,23,2,0,2,0,0,HB,half board,DEU,Germany,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6,NULL,0,Transient-Party,115,115,0,1,Check-Out,25-10-2016
City Hotel,0,386,2016,October,44,23,2,0,2,0,0,HB,half board,DEU,Germany,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6,NULL,0,Transient-Party,115,115,0,1,Check-Out,25-10-2016
City Hotel,0,386,2016,October,44,23,2,0,1,0,0,HB,half board,DEU,Germany,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,6,NULL,0,Transient-Party,90,90,0,0,Check-Out,25-10-2016
City Hotel,0,386,2016,October,44,23,2,0,2,0,0,HB,half board,DEU,Germany,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6,NULL,0,Transient-Party,115,115,0,1,Check-Out,25-10-2016
City Hotel,0,386,2016,October,44,23,2,0,2,0,0,HB,half board,DEU,Germany,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6,NULL,0,Transient-Party,115,115,0,1,Check-Out,25-10-2016
City Hotel,0,386,2016,October,44,23,2,0,2,0,0,HB,half board,DEU,Germany,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6,NULL,0,Transient-Party,115,115,0,1,Check-Out,25-10-2016
City Hotel,0,386,2016,October,44,23,2,0,2,0,0,HB,half board,DEU,Germany,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6,NULL,0,Transient-Party,115,115,0,1,Check-Out,25-10-2016
City Hotel,0,386,2016,October,44,23,2,0,2,0,0,HB,half board,DEU,Germany,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6,NULL,0,Transient-Party,115,115,0,1,Check-Out,25-10-2016
City Hotel,0,55,2016,October,43,21,2,2,2,2,0,BB,bed & breakfast,FRA,France,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,89,NULL,0,Transient,129.6,129.6,0,0,Check-Out,25-10-2016
City Hotel,0,386,2016,October,44,23,2,0,2,0,0,HB,half board,DEU,Germany,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6,NULL,0,Transient-Party,115,115,0,1,Check-Out,25-10-2016
City Hotel,0,386,2016,October,44,23,2,0,2,0,0,HB,half board,DEU,Germany,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6,NULL,0,Transient-Party,115,115,0,1,Check-Out,25-10-2016
City Hotel,0,386,2016,October,44,23,2,0,1,0,0,HB,half board,FRA,France,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,6,NULL,0,Transient-Party,90,90,0,0,Check-Out,25-10-2016
City Hotel,0,386,2016,October,44,23,2,0,2,0,0,HB,half board,DEU,Germany,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6,NULL,0,Transient-Party,115,115,0,1,Check-Out,25-10-2016
City Hotel,0,386,2016,October,44,23,2,0,2,0,0,HB,half board,DEU,Germany,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6,NULL,0,Transient-Party,115,115,0,1,Check-Out,25-10-2016
City Hotel,0,386,2016,October,44,23,2,0,1,0,0,HB,half board,DEU,Germany,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,6,NULL,0,Transient-Party,90,90,0,0,Check-Out,25-10-2016
City Hotel,0,386,2016,October,44,23,2,0,1,0,0,HB,half board,DEU,Germany,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,6,NULL,0,Transient-Party,90,90,0,0,Check-Out,25-10-2016
City Hotel,0,386,2016,October,44,23,2,0,2,0,0,HB,half board,DEU,Germany,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6,NULL,0,Transient-Party,115,115,0,1,Check-Out,25-10-2016
City Hotel,0,386,2016,October,44,23,2,0,2,0,0,HB,half board,DEU,Germany,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6,NULL,0,Transient-Party,115,115,0,1,Check-Out,25-10-2016
City Hotel,0,386,2016,October,44,23,2,0,2,0,0,HB,half board,DEU,Germany,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6,NULL,0,Transient-Party,115,115,0,1,Check-Out,25-10-2016
City Hotel,0,386,2016,October,44,23,2,0,2,0,0,HB,half board,DEU,Germany,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6,NULL,0,Transient-Party,115,115,0,1,Check-Out,25-10-2016
City Hotel,0,386,2016,October,44,23,2,0,1,0,0,HB,half board,DEU,Germany,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,6,NULL,0,Transient-Party,90,90,0,1,Check-Out,25-10-2016
City Hotel,0,386,2016,October,44,23,2,0,2,0,0,HB,half board,DEU,Germany,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6,NULL,0,Transient-Party,115,115,0,1,Check-Out,25-10-2016
City Hotel,0,386,2016,October,44,23,2,0,2,0,0,HB,half board,DEU,Germany,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6,NULL,0,Transient-Party,115,115,0,1,Check-Out,25-10-2016
City Hotel,0,386,2016,October,44,23,2,0,2,0,0,HB,half board,DEU,Germany,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6,NULL,0,Transient-Party,115,115,0,1,Check-Out,25-10-2016
City Hotel,0,386,2016,October,44,23,2,0,2,0,0,HB,half board,DEU,Germany,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6,NULL,0,Transient-Party,115,115,0,1,Check-Out,25-10-2016
City Hotel,0,386,2016,October,44,23,2,0,2,0,0,HB,half board,DEU,Germany,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6,NULL,0,Transient-Party,115,115,0,1,Check-Out,25-10-2016
City Hotel,0,386,2016,October,44,23,2,0,2,0,0,HB,half board,DEU,Germany,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6,NULL,0,Transient-Party,115,115,0,1,Check-Out,25-10-2016
City Hotel,0,386,2016,October,44,23,2,0,2,0,0,HB,half board,DEU,Germany,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6,NULL,0,Transient-Party,115,115,0,1,Check-Out,25-10-2016
City Hotel,0,386,2016,October,44,23,2,0,2,0,0,HB,half board,DEU,Germany,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6,NULL,0,Transient-Party,115,115,0,1,Check-Out,25-10-2016
City Hotel,0,386,2016,October,44,23,2,0,2,0,0,HB,half board,DEU,Germany,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6,NULL,0,Transient-Party,115,115,0,1,Check-Out,25-10-2016
City Hotel,0,386,2016,October,44,23,2,0,2,0,0,HB,half board,DEU,Germany,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6,NULL,0,Transient-Party,115,115,0,1,Check-Out,25-10-2016
City Hotel,0,386,2016,October,44,23,2,0,2,0,0,HB,half board,DEU,Germany,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6,NULL,0,Transient-Party,115,115,0,1,Check-Out,25-10-2016
City Hotel,0,386,2016,October,44,23,2,0,2,0,0,HB,half board,DEU,Germany,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6,NULL,0,Transient-Party,115,115,0,1,Check-Out,25-10-2016
City Hotel,0,386,2016,October,44,23,2,0,2,0,0,HB,half board,DEU,Germany,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6,NULL,0,Transient-Party,115,115,0,1,Check-Out,25-10-2016
City Hotel,0,386,2016,October,44,23,2,0,2,0,0,HB,half board,DEU,Germany,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6,NULL,0,Transient-Party,115,115,0,1,Check-Out,25-10-2016
City Hotel,0,386,2016,October,44,23,2,0,2,0,0,HB,half board,DEU,Germany,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6,NULL,0,Transient-Party,115,115,0,1,Check-Out,25-10-2016
City Hotel,0,386,2016,October,44,23,2,0,1,0,0,HB,half board,DEU,Germany,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,6,NULL,0,Transient-Party,90,90,0,1,Check-Out,25-10-2016
City Hotel,0,386,2016,October,44,23,2,0,2,0,0,HB,half board,DEU,Germany,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6,NULL,0,Transient-Party,115,115,0,1,Check-Out,25-10-2016
City Hotel,0,79,2016,October,43,20,2,3,2,0,0,BB,bed & breakfast,ROU,Romania,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,132.3,132.3,0,1,Check-Out,25-10-2016
City Hotel,0,386,2016,October,44,23,2,0,2,0,0,HB,half board,DEU,Germany,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6,NULL,0,Transient-Party,115,115,0,1,Check-Out,25-10-2016
City Hotel,0,386,2016,October,44,23,2,0,2,0,0,HB,half board,DEU,Germany,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6,NULL,0,Transient-Party,115,115,0,1,Check-Out,25-10-2016
City Hotel,0,386,2016,October,44,23,2,0,2,0,0,HB,half board,DEU,Germany,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6,NULL,0,Transient-Party,115,115,0,1,Check-Out,25-10-2016
City Hotel,0,386,2016,October,44,23,2,0,2,0,0,HB,half board,DEU,Germany,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6,NULL,0,Transient-Party,109,109,0,0,Check-Out,25-10-2016
City Hotel,0,386,2016,October,44,23,2,0,2,0,0,HB,half board,DEU,Germany,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6,NULL,0,Transient-Party,115,115,0,1,Check-Out,25-10-2016
City Hotel,0,200,2016,October,44,23,2,0,1,0,0,HB,half board,DEU,Germany,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,6,NULL,0,Transient-Party,90,90,0,0,Check-Out,25-10-2016
City Hotel,0,386,2016,October,44,23,2,0,2,0,0,HB,half board,DEU,Germany,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6,NULL,0,Transient-Party,115,115,0,1,Check-Out,25-10-2016
City Hotel,0,386,2016,October,44,23,2,0,2,0,0,HB,half board,DEU,Germany,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6,NULL,0,Transient-Party,115,115,0,1,Check-Out,25-10-2016
City Hotel,0,386,2016,October,44,23,2,0,2,0,0,HB,half board,DEU,Germany,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6,NULL,0,Transient-Party,115,115,0,1,Check-Out,25-10-2016
City Hotel,0,386,2016,October,44,23,2,0,2,0,0,HB,half board,DEU,Germany,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6,NULL,0,Transient-Party,115,115,0,1,Check-Out,25-10-2016
City Hotel,0,386,2016,October,44,23,2,0,1,0,0,HB,half board,DEU,Germany,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,6,NULL,0,Transient-Party,90,90,0,1,Check-Out,25-10-2016
City Hotel,0,386,2016,October,44,23,2,0,2,0,0,HB,half board,DEU,Germany,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6,NULL,0,Transient-Party,115,115,0,1,Check-Out,25-10-2016
City Hotel,0,386,2016,October,44,23,2,0,1,0,0,HB,half board,DEU,Germany,Complementary,TA/TO,0,0,0,A,D,1,No Deposit,6,NULL,0,Transient-Party,3,3,0,0,Check-Out,25-10-2016
City Hotel,0,386,2016,October,44,23,2,0,1,0,0,HB,half board,DEU,Germany,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,6,NULL,0,Transient-Party,90,90,0,1,Check-Out,25-10-2016
City Hotel,0,211,2016,October,43,21,2,2,2,0,0,BB,bed & breakfast,FRA,France,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,11,NULL,0,Transient,72.76,72.76,0,0,Check-Out,25-10-2016
City Hotel,0,211,2016,October,43,21,2,2,3,0,0,BB,bed & breakfast,FRA,France,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,121.55,121.55,0,1,Check-Out,25-10-2016
City Hotel,0,0,2016,October,43,21,2,2,2,1,0,BB,bed & breakfast,PRT,Portugal,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9,NULL,0,Transient,106.25,106.25,0,2,Check-Out,25-10-2016
City Hotel,0,200,2016,October,44,23,2,0,1,0,0,HB,half board,DEU,Germany,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,6,NULL,0,Transient-Party,90,90,0,0,Check-Out,25-10-2016
City Hotel,0,210,2016,October,43,21,2,2,3,0,0,BB,bed & breakfast,FRA,France,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,22,NULL,0,Transient,105.4,105.4,0,0,Check-Out,25-10-2016
City Hotel,0,229,2016,October,43,21,2,2,2,0,0,BB,bed & breakfast,NLD,Netherlands (the),Direct,Direct,0,0,0,A,A,0,No Deposit,14,NULL,0,Transient,80.75,80.75,0,2,Check-Out,25-10-2016
City Hotel,0,386,2016,October,44,23,2,0,2,0,0,HB,half board,DEU,Germany,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6,NULL,0,Transient-Party,115,115,0,1,Check-Out,25-10-2016
City Hotel,0,87,2016,October,43,22,2,1,3,0,0,BB,bed & breakfast,DEU,Germany,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,22,NULL,0,Transient,105.4,105.4,0,0,Check-Out,25-10-2016
City Hotel,0,386,2016,October,44,23,2,0,2,0,0,HB,half board,DEU,Germany,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6,NULL,0,Transient-Party,115,115,0,1,Check-Out,25-10-2016
City Hotel,0,386,2016,October,44,23,2,0,1,0,0,HB,half board,DEU,Germany,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,6,NULL,0,Transient-Party,90,90,0,0,Check-Out,25-10-2016
City Hotel,0,386,2016,October,44,23,2,0,2,0,0,HB,half board,DEU,Germany,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6,NULL,0,Transient-Party,115,115,0,1,Check-Out,25-10-2016
City Hotel,0,96,2016,October,43,21,2,2,2,0,0,BB,bed & breakfast,GBR,United Kingdom of Great Britain and Northern Ireland (the),Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,118.8,118.8,0,2,Check-Out,25-10-2016
City Hotel,0,131,2016,October,43,21,2,2,2,0,0,BB,bed & breakfast,DEU,Germany,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,NULL,0,Transient,86.9,86.9,0,1,Check-Out,25-10-2016
City Hotel,0,3,2016,October,44,24,1,0,1,0,0,BB,bed & breakfast,PRT,Portugal,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,58,NULL,0,Transient,75,75,0,0,Check-Out,25-10-2016
City Hotel,0,78,2016,October,43,21,2,2,2,1,0,HB,half board,FRA,France,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,22,NULL,0,Transient,130.58,130.58,0,3,Check-Out,25-10-2016
City Hotel,0,386,2016,October,44,23,2,0,1,0,0,HB,half board,DEU,Germany,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,6,NULL,0,Transient-Party,90,90,0,0,Check-Out,25-10-2016
City Hotel,0,386,2016,October,44,23,2,0,2,0,0,HB,half board,DEU,Germany,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6,NULL,0,Transient-Party,115,115,0,1,Check-Out,25-10-2016
City Hotel,0,4,2016,October,44,24,1,0,2,0,0,SC,self catering,FRA,France,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,152,NULL,0,Transient,110.71,110.71,0,0,Check-Out,25-10-2016
City Hotel,0,386,2016,October,44,23,2,0,1,0,0,HB,half board,DEU,Germany,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,6,NULL,0,Transient-Party,90,90,0,0,Check-Out,25-10-2016
City Hotel,0,1,2016,October,44,24,1,0,2,0,0,BB,bed & breakfast,PRT,Portugal,Direct,Direct,0,0,0,D,D,0,No Deposit,NULL,NULL,0,Transient,130.5,130.5,0,0,Check-Out,25-10-2016
City Hotel,0,386,2016,October,44,23,2,0,2,0,0,HB,half board,AUT,Austria,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6,NULL,0,Transient-Party,115,115,0,1,Check-Out,25-10-2016
City Hotel,0,20,2016,October,44,23,2,0,1,0,0,BB,bed & breakfast,PRT,Portugal,Groups,TA/TO,0,0,0,A,D,0,No Deposit,111,NULL,0,Transient-Party,125,125,1,0,Check-Out,25-10-2016
City Hotel,0,20,2016,October,44,23,2,0,1,0,0,BB,bed & breakfast,PRT,Portugal,Groups,TA/TO,0,0,0,A,D,0,No Deposit,111,NULL,0,Transient-Party,125,125,1,0,Check-Out,25-10-2016
City Hotel,0,26,2016,October,44,23,2,0,1,0,0,BB,bed & breakfast,PRT,Portugal,Groups,TA/TO,0,0,0,A,D,0,No Deposit,111,NULL,6,Transient-Party,125,125,1,0,Check-Out,25-10-2016
City Hotel,0,65,2016,October,44,24,1,0,2,0,0,BB,bed & breakfast,PRT,Portugal,Groups,TA/TO,0,0,0,A,D,0,No Deposit,37,NULL,0,Transient,120,120,0,0,Check-Out,25-10-2016
City Hotel,0,10,2016,October,42,14,4,7,0,0,0,BB,bed & breakfast,PRT,Portugal,Offline TA/TO,TA/TO,0,0,0,A,K,2,No Deposit,39,NULL,0,Transient-Party,0,invalid,0,0,Check-Out,25-10-2016
City Hotel,0,148,2016,October,44,25,0,1,3,0,0,BB,bed & breakfast,FRA,France,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,123.3,123.3,0,1,Check-Out,26-10-2016
City Hotel,0,1,2016,October,44,25,0,1,2,1,0,SC,self catering,GAB,Gabon,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,86,NULL,0,Transient,112,112,0,0,Check-Out,26-10-2016
City Hotel,0,108,2016,October,44,25,0,1,2,1,0,BB,bed & breakfast,NOR,Norway,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,7,NULL,0,Transient,69.99,69.99,0,2,Check-Out,26-10-2016
City Hotel,0,81,2016,October,43,22,2,2,2,0,0,BB,bed & breakfast,IRL,Ireland,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,22,NULL,0,Transient,80.75,80.75,0,0,Check-Out,26-10-2016
City Hotel,0,209,2016,October,43,21,2,3,3,0,0,BB,bed & breakfast,BRA,Brazil,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,128.7,128.7,0,1,Check-Out,26-10-2016
City Hotel,0,209,2016,October,43,21,2,3,2,0,0,BB,bed & breakfast,BRA,Brazil,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,96.3,96.3,0,1,Check-Out,26-10-2016
City Hotel,0,2,2016,October,44,25,0,1,2,0,0,BB,bed & breakfast,PRT,Portugal,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,140,140,0,0,Check-Out,26-10-2016
City Hotel,0,4,2016,October,44,25,0,1,1,0,0,BB,bed & breakfast,ESP,Spain,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,83,NULL,0,Transient,104,104,0,0,Check-Out,26-10-2016
City Hotel,0,4,2016,October,44,25,0,1,1,0,0,BB,bed & breakfast,ESP,Spain,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,83,NULL,0,Transient,104,104,0,0,Check-Out,26-10-2016
City Hotel,0,239,2016,October,44,23,2,1,2,0,0,BB,bed & breakfast,FRA,France,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,9,NULL,0,Transient,96.3,96.3,0,0,Check-Out,26-10-2016
City Hotel,0,0,2016,October,44,26,0,0,1,0,0,SC,self catering,PRT,Portugal,Online TA,TA/TO,1,0,0,A,K,0,No Deposit,7,NULL,0,Transient,0,invalid,0,1,Check-Out,26-10-2016
City Hotel,0,224,2016,October,44,23,2,1,3,0,0,BB,bed & breakfast,CHE,Switzerland,Online TA,TA/TO,0,0,0,D,E,0,No Deposit,9,NULL,0,Transient,128.7,128.7,0,2,Check-Out,26-10-2016
City Hotel,0,0,2016,October,44,26,0,0,1,0,0,SC,self catering,PRT,Portugal,Online TA,TA/TO,1,0,0,A,K,0,No Deposit,7,NULL,0,Transient,0,invalid,0,1,Check-Out,26-10-2016
City Hotel,0,87,2016,October,44,23,2,1,2,0,0,HB,half board,ESP,Spain,Offline TA/TO,TA/TO,0,0,0,A,C,0,No Deposit,42,NULL,0,Transient,106.25,106.25,0,1,Check-Out,26-10-2016
City Hotel,0,87,2016,October,44,23,2,1,2,0,0,HB,half board,ESP,Spain,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,42,NULL,0,Transient,106.25,106.25,0,1,Check-Out,26-10-2016
City Hotel,0,87,2016,October,44,23,2,1,2,0,0,HB,half board,ESP,Spain,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,42,NULL,0,Transient,112.25,112.25,0,1,Check-Out,26-10-2016
City Hotel,0,219,2016,October,43,22,2,2,2,0,0,BB,bed & breakfast,GRC,Greece,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,90.95,90.95,0,2,Check-Out,26-10-2016
City Hotel,0,189,2016,October,43,19,2,5,2,0,0,BB,bed & breakfast,DEU,Germany,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,83,NULL,0,Transient,72.76,72.76,0,0,Check-Out,26-10-2016
City Hotel,0,8,2016,October,44,25,0,1,1,0,0,SC,self catering,FRA,France,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,NULL,0,Transient,83.39,83.39,0,1,Check-Out,26-10-2016
City Hotel,0,101,2016,October,44,23,2,1,2,0,0,BB,bed & breakfast,AUT,Austria,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,22,NULL,0,Transient,80.75,80.75,0,0,Check-Out,26-10-2016
City Hotel,0,87,2016,October,44,23,2,1,2,0,0,BB,bed & breakfast,DEU,Germany,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,16,NULL,0,Transient,80.75,80.75,0,1,Check-Out,26-10-2016
City Hotel,0,104,2016,October,44,23,2,1,2,0,0,BB,bed & breakfast,GBR,United Kingdom of Great Britain and Northern Ireland (the),Offline TA/TO,TA/TO,0,0,0,D,E,0,No Deposit,22,NULL,0,Transient,90.95,90.95,0,0,Check-Out,26-10-2016
City Hotel,0,87,2016,October,44,23,2,1,2,0,0,BB,bed & breakfast,DEU,Germany,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,16,NULL,0,Transient,80.75,80.75,0,1,Check-Out,26-10-2016
City Hotel,0,1,2016,October,44,25,0,1,2,0,0,BB,bed & breakfast,GBR,United Kingdom of Great Britain and Northern Ireland (the),Direct,Direct,0,0,0,A,A,2,No Deposit,14,NULL,0,Transient,123.33,123.33,0,0,Check-Out,26-10-2016
City Hotel,0,1,2016,October,44,25,0,1,2,0,0,BB,bed & breakfast,GBR,United Kingdom of Great Britain and Northern Ireland (the),Direct,Direct,0,0,0,A,A,2,No Deposit,14,NULL,0,Transient,123.33,123.33,0,0,Check-Out,26-10-2016
City Hotel,0,1,2016,October,44,25,0,1,2,0,0,BB,bed & breakfast,GBR,United Kingdom of Great Britain and Northern Ireland (the),Direct,Direct,0,0,0,A,A,2,No Deposit,14,NULL,0,Transient,123.33,123.33,0,0,Check-Out,26-10-2016
City Hotel,0,54,2016,October,44,25,0,1,2,1,0,BB,bed & breakfast,FRA,France,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,123.3,123.3,0,2,Check-Out,26-10-2016
City Hotel,0,244,2016,October,43,22,2,2,2,0,0,BB,bed & breakfast,FRA,France,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,90.95,90.95,0,2,Check-Out,26-10-2016
City Hotel,0,0,2016,October,44,24,1,1,2,0,0,BB,bed & breakfast,DEU,Germany,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,9,NULL,0,Transient,149,149,0,1,Check-Out,26-10-2016
City Hotel,0,43,2016,October,44,25,0,1,2,0,0,BB,bed & breakfast,FRA,France,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,119,119,0,1,Check-Out,26-10-2016
City Hotel,0,115,2016,October,44,23,2,1,2,0,0,SC,self catering,FRA,France,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,9,NULL,0,Transient,98.7,98.7,0,0,Check-Out,26-10-2016
